# AF3,F7,F3,FC5,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,MARKER
-3.695058617532615708e-05,-2.288015912413213912e-05,-3.482399623865110568e-05,-2.057329238269626841e-05,-1.087634105745021126e-05,-8.181538521400718807e-07,-1.033196664682993798e-05,-2.396970955062180386e-05,-3.247007188372624516e-05,-3.002576739299610739e-05,-4.039892886701761934e-05,-3.111418120851453672e-05,-3.883814274357213326e-05,0.000000000000000000e+00
-2.817854284733348086e-05,-2.282849465781642927e-05,-3.093418373540855976e-05,-1.914750405584801979e-05,-1.100563581139848212e-05,-2.277289040970468349e-06,-1.965353019913023547e-05,-2.559360495155260420e-05,-3.310925067978942398e-05,-2.599430959487296418e-05,-3.026876413824673638e-05,-1.337656740672922898e-05,-2.901885408407720704e-05,0.000000000000000000e+00
-2.569600013733119252e-05,-3.012375214007781938e-05,-3.847470482490272450e-05,-2.837471813687342324e-05,-1.905833161364155835e-05,-8.543157843900199796e-06,-2.931188862439917689e-05,-3.012192626840619249e-05,-2.531355214923322898e-05,-2.859332478370335849e-05,-3.023956590524147343e-05,-1.331498409704737859e-05,-3.328339664759288316e-05,0.000000000000000000e+00
-2.631994685282673159e-05,-2.652954915388723288e-05,-3.676015478599221756e-05,-2.801788982833600084e-05,-3.413300729228655269e-05,-1.775775610894941050e-05,-2.741818290684367018e-05,-2.974075974364843178e-05,-2.351586178530555972e-05,-2.967850857862210684e-05,-2.581116723277637433e-05,-1.245930021515220749e-05,-3.221458898756390099e-05,0.000000000000000000e+00
-2.678937846189058760e-05,-2.043666470588234883e-05,-2.834486326848249075e-05,-2.081727755092698844e-05,-4.058863972533759563e-05,-2.087473575188829870e-05,-2.216265200274662541e-05,-2.554320276646066792e-05,-2.179521529411764433e-05,-2.872219035934996386e-05,-2.629131595330739071e-05,-1.041084486152437387e-05,-3.030600388036926626e-05,0.000000000000000000e+00
-2.491018045319294658e-05,-1.947852369420919566e-05,-2.252618197146562706e-05,-1.430744828107118436e-05,-2.902495398489356203e-05,-1.118439559624627539e-05,-1.210473238727397553e-05,-1.386564650797283862e-05,-8.729145172808420056e-06,-2.156947267109178066e-05,-2.847631705653467561e-05,-1.460337176012817542e-05,-3.437052672465094714e-05,0.000000000000000000e+00
-2.281613286793315743e-05,-1.842879567406728643e-05,-2.032467639429312857e-05,-6.112596443121997781e-06,-1.398669936369877992e-05,-9.196841336690262183e-07,1.377778731975280084e-06,5.289025406271460863e-07,-6.041170057221329688e-06,-1.039479254291600031e-05,-1.776705403982604468e-05,-7.505085012588691913e-06,-2.732708424505989029e-05,0.000000000000000000e+00
-1.727124790569923877e-05,-1.600643671931029069e-05,-1.695681024643320157e-05,4.460298603799474805e-07,-3.894424344243526779e-06,4.610815344472424727e-06,7.824338777752344980e-06,7.665536935988403132e-06,-9.772090931563283083e-06,-2.203011371023117834e-06,-6.516001588464177653e-06,5.268589906157017317e-06,-1.552134020599679260e-05,0.000000000000000000e+00
-1.225171430533302250e-05,-1.079889335317005710e-05,-1.027939597924773270e-05,6.025665676356143654e-06,1.308323712520035108e-06,1.031971803158618019e-05,1.159184869764248091e-05,1.071329406576638562e-05,-1.096094818036161342e-06,1.310271165026319944e-06,-8.725334552529180553e-06,1.568729485008012538e-06,-1.511061269092850892e-05,0.000000000000000000e+00
-1.012087740901807532e-05,-3.804229129472796039e-06,-5.231970609597926966e-06,1.161902565804531601e-05,6.390882279697878775e-06,1.169472813000687219e-05,1.751790757610436968e-05,1.690961269550621807e-05,3.532244499885558962e-06,7.269848752574946984e-07,-1.277577831998168700e-05,-5.634897134355686094e-06,-1.821320864118409908e-05,0.000000000000000000e+00
-9.864823804074152158e-06,-4.204628743419542325e-06,-6.873623112840468987e-06,1.151838177615014641e-05,1.713145212176700238e-05,1.336707691004807228e-05,1.924627762874799576e-05,1.938404496986343087e-05,-7.878809095902950164e-06,3.312435266651405672e-06,-7.310842375829707348e-06,-6.045131013961987914e-07,-1.569082256351567406e-05,0.000000000000000000e+00
-1.632061210803386898e-05,-1.565652737926298535e-05,-1.607766596627756235e-05,3.306755957885097387e-06,1.819494699931335050e-05,1.468406970473793166e-05,1.030284286564431151e-05,6.638592414740215387e-06,-1.706557755092698165e-05,5.628508262760343455e-07,-7.803968088807505750e-06,-5.780752341496908074e-06,-1.627866677653162103e-05,0.000000000000000000e+00
-2.333118322270541733e-05,-2.174001828793773849e-05,-2.189051546044098532e-05,-5.534656575875487590e-06,2.224313307393003934e-06,4.603563181506071284e-06,-5.416292387273975923e-06,-7.807933887235828400e-06,-1.410652214236666999e-05,-1.007195036392767294e-05,-1.508730509956511701e-05,-1.560977268940260700e-05,-2.091271141680018061e-05,0.000000000000000000e+00
-2.207004563973448820e-05,-1.261302063630121009e-05,-1.876904298313877953e-05,-5.531606761272603971e-06,-8.472551265735858733e-06,-3.823450185397110153e-06,-1.227925336690318100e-05,-7.762256906996261040e-06,-1.056250399633783123e-05,-1.086413453421835832e-05,-1.209773046463721589e-05,-8.087103913939096900e-07,-1.893389037766079097e-05,0.000000000000000000e+00
-1.673118081940947011e-05,-9.560120354009303908e-06,-1.840601325551232190e-05,-4.622762009613186380e-06,-1.057950943923093944e-05,-3.669704330510408530e-06,-1.110965662623025967e-05,-9.844497178606850053e-06,-9.986101689173721029e-06,-9.643302764934766854e-06,-9.508820471503775973e-06,9.370362453650723066e-06,-1.692911258106354785e-05,0.000000000000000000e+00
-1.556863859006636918e-05,-1.519506975967040254e-05,-2.199257201037613688e-05,-1.080016148775463786e-05,-1.775627880979628576e-05,-6.418274094758520830e-06,-1.332944101625085933e-05,-2.167168492408636635e-05,-1.384685575646600741e-05,-1.454697703822384936e-05,-1.586754677042801184e-05,-5.030408331425954220e-06,-1.848346429236285600e-05,0.000000000000000000e+00
-1.218107882810711325e-05,-1.124038970168611850e-05,-1.544491535667963757e-05,-8.329811659418631957e-06,-1.774717354543373186e-05,-4.815546079194317685e-06,-1.170670208285648987e-05,-1.702050828107118274e-05,-1.153268609750514800e-05,-8.764303891050584725e-06,-1.114392151979857924e-05,-8.738371819638360031e-06,-1.298521231555656977e-05,0.000000000000000000e+00
-2.913115587090859538e-06,-3.433184325932703773e-06,-1.645411854734114737e-06,3.919768693064771739e-06,-1.063049891966124231e-05,3.844986935225457480e-06,-5.653579684138246746e-06,1.837784284733348803e-06,8.428426459143993914e-07,5.887033820096128917e-06,2.934493160906386864e-06,3.020799102769514473e-06,-1.121447289234756967e-06,0.000000000000000000e+00
5.685282192721455444e-06,3.004912692454417192e-06,7.006067678339813944e-06,8.477716617074842757e-06,-1.056311996337834105e-05,2.229205026321818731e-06,-5.119300544747081911e-06,9.631222154573892673e-06,1.219501579308768118e-06,1.260839094987410957e-05,1.026811601739528484e-05,9.060825291828794717e-06,5.854812994583050639e-06,0.000000000000000000e+00
1.182909713893340358e-05,1.188063316700999917e-05,1.102563779507133112e-05,9.924853646143280103e-06,-8.614593389791707422e-06,-6.399418471046000524e-06,-3.634341332112611851e-06,1.151657889066910887e-05,-1.311532314030668279e-06,1.658016363927671720e-05,1.716052113069352480e-05,9.017068729686428716e-06,4.932584670786606127e-06,0.000000000000000000e+00
9.667357221332120463e-06,1.215422000000000270e-05,1.353622892347599957e-05,1.603973192492561231e-05,-1.891266184481567184e-06,-5.587176218814368364e-06,1.460446564431219558e-06,1.421624592965590970e-05,5.693753151750974761e-06,2.015448776379033307e-05,1.882806466010528653e-05,4.827783057907990118e-06,3.190428184939347831e-06,0.000000000000000000e+00
-6.120819409475041924e-08,2.043249103532467474e-06,1.294867478599221325e-05,1.798856345616845666e-05,5.728019034103921895e-06,5.865439537651642298e-06,4.535996108949415649e-06,1.403196294041351842e-05,3.751962211032274988e-06,1.646621934081024912e-05,9.872317747768368589e-06,2.667505378805220123e-06,1.203972805371178901e-06,0.000000000000000000e+00
-6.862816021972983522e-06,-2.749804339665823466e-06,5.715781297016856591e-06,1.386216429846646433e-05,1.495529393911651099e-05,1.535852086060883909e-05,8.067749617761500993e-06,1.419734511024643233e-05,-1.128909800869761678e-06,9.811329718471043491e-06,1.756831096360724433e-06,3.169895536736097289e-06,-7.633539674982831364e-06,0.000000000000000000e+00
-7.857598992904547014e-06,-4.741234677653158888e-06,-4.088937250324257085e-06,8.128512845044630255e-06,1.805108382238499408e-05,1.602862071869993988e-05,9.617006033417258346e-06,1.039513027237353933e-05,4.232773046463723647e-06,9.535169924467829584e-07,-6.640905140764475007e-06,-9.318551421377888383e-06,-1.894915905851834786e-05,0.000000000000000000e+00
-1.259753382925153817e-05,-1.148931849393453516e-05,-8.766043138780806835e-06,1.423495440604255289e-06,1.540145189288167599e-05,1.791418308995193999e-05,6.986944252689401791e-06,8.565167437247275705e-07,-4.370459409475849929e-06,-2.569260901808195697e-06,-1.325754916456854943e-05,-1.950086549324788081e-05,-1.998590248874646734e-05,0.000000000000000000e+00
-2.336944410620278725e-05,-1.612855273060196206e-05,-1.240946197146563154e-05,-1.208494561684598304e-06,1.601332565804532745e-05,2.101230710917830957e-05,3.415387713435568642e-06,-2.470027472343022282e-06,-2.300508944380864977e-05,3.119020737010744890e-07,-1.392099790341038906e-05,-1.565190863813229491e-05,-1.960876607156481220e-05,0.000000000000000000e+00
-2.547232112611581039e-05,-1.664989416342412267e-05,-1.861741610894941575e-05,-7.540721858548886619e-07,1.279916733806363684e-05,1.845954574502174869e-05,-2.793885035477226067e-06,-1.205247640192263282e-06,-1.781176172579537436e-05,-4.716568336003662776e-06,-1.851647535362783219e-05,-2.014749024490730060e-05,-2.671175640650034092e-05,0.000000000000000000e+00
-2.301626672007323760e-05,-1.826440873579003273e-05,-2.228270420233462959e-05,-6.966544531929505147e-06,-4.143923048752499839e-07,1.008474795147631645e-05,-9.973739372854200538e-06,-8.672646375219347618e-06,-9.783504838635841784e-06,-1.311860386816205023e-05,-2.071283132524604967e-05,-2.248603539940489840e-05,-2.640180218509193271e-05,0.000000000000000000e+00
-2.655245529869534771e-05,-2.080888370183871000e-05,-2.332805486381322760e-05,-1.727644279697871534e-05,-1.436547836118104196e-05,5.394510551613698269e-07,-1.411478542458228476e-05,-1.712761292439154607e-05,-2.203490734264133130e-05,-1.664545120164797134e-05,-1.504999624628061190e-05,-1.468116120393682703e-05,-2.065925131456473288e-05,0.000000000000000000e+00
-2.418763838406957591e-05,-1.679666821545738599e-05,-2.089473512321659952e-05,-1.632185082627603584e-05,-1.892903685969328750e-05,-2.901963881895115166e-07,-1.311664789196612503e-05,-1.382941993743800910e-05,-2.578009560082398350e-05,-1.421463950102998101e-05,-1.418864837262531414e-05,-1.597279009384298344e-05,-1.830329385824368472e-05,0.000000000000000000e+00
-8.711111009384290307e-06,-3.468410098420687071e-06,-8.048731387808042483e-06,-9.889079102769535897e-07,-9.202793467612719412e-06,6.661727031357295868e-06,-2.875021982146944455e-06,-2.835443314259555659e-06,-7.285285928130004452e-06,-3.989495193408103348e-06,-9.520175339894711942e-06,-1.178026319523918188e-05,-8.983291062790872130e-06,0.000000000000000000e+00
6.468158731975288638e-06,1.032365402304112739e-05,7.146030946822304756e-06,8.659180585946437574e-06,-5.618975875486304437e-07,4.774714227512022356e-06,6.288860334172579093e-06,8.730283096055543936e-06,8.969544481574732338e-06,8.783118072785532575e-06,6.678355481803617486e-06,2.847393467612727711e-06,4.660802151522090131e-06,0.000000000000000000e+00
9.078728244449539407e-06,1.489126252231632471e-05,1.030103629053177264e-05,6.588356470588232362e-06,-2.499497843900198524e-06,-5.224568070496676752e-06,3.239335848020141670e-06,1.346493835812924288e-05,7.962267182421609534e-06,1.635634448157472572e-05,1.650518301213092394e-05,5.446857381551844275e-06,8.832205761806670923e-06,0.000000000000000000e+00
7.952975326161601592e-06,1.386971512016480144e-05,8.550037483787284941e-06,1.159767695582512898e-05,3.968881959258419283e-06,6.670891233691978074e-07,4.675306715495536141e-06,1.541487289387350382e-05,4.261307814145116164e-06,1.637533519798580430e-05,1.576225019455253083e-05,3.208790258640423094e-06,9.174224213015948605e-06,0.000000000000000000e+00
9.406888899061580306e-06,1.479615293659876955e-05,1.478860858625161598e-05,2.287436644998855315e-05,2.006334724650950843e-05,1.566311170519570401e-05,1.756077237811856347e-05,2.361310331273365194e-05,6.290129796292059725e-06,1.521961445639734132e-05,1.741032823529411951e-05,5.263728065918976273e-06,1.385407489585717885e-05,0.000000000000000000e+00
9.979330579079889998e-06,1.588345511406119397e-05,2.076037470817120023e-05,2.633895583886472730e-05,2.750234823071642039e-05,2.015510144655528082e-05,2.202942798809796342e-05,2.774923262684061983e-05,8.781215014877548504e-06,1.933246103913938838e-05,2.180466230258640392e-05,1.023252878919661329e-05,1.624515031815061125e-05,0.000000000000000000e+00
9.743878988326858592e-06,1.419966318913558028e-05,1.463260785992217336e-05,2.274932405127030953e-05,2.617115858091097327e-05,1.859298554360266085e-05,1.340747924010070887e-05,1.736008222476539075e-05,7.193255193408103656e-06,1.871526275577934981e-05,1.726271494621194852e-05,1.790127145799954561e-05,1.118816321812772078e-05,0.000000000000000000e+00
5.314445937285428481e-06,9.684893348592359176e-06,6.333952399481188892e-06,1.443095472190432282e-05,2.186254748455025059e-05,1.347876021972992241e-05,3.002048551155870424e-06,4.178335754940108502e-06,-1.133579620050354387e-05,4.852039775692375167e-06,4.297077367818724755e-06,8.524402252231634059e-06,1.271155001144429632e-06,0.000000000000000000e+00
-3.216259510185389570e-06,2.851093485923556112e-06,4.212634111543446049e-06,7.254740961318377671e-06,1.688378893110552739e-05,9.774355376516371486e-06,1.559954140535591398e-06,2.426859822995346461e-06,-2.724250244449530212e-05,-2.387492616159304782e-06,-3.324646875715254845e-07,-1.148044971389333901e-05,-4.297332907606619974e-06,0.000000000000000000e+00
-8.107766308079644683e-06,-3.197171650263214573e-06,-9.120626459144002720e-07,6.111060485236894306e-06,1.522480976424812111e-05,1.190794172121767560e-05,6.541456488899061620e-06,4.149984525825894133e-06,-9.950433229571980807e-06,2.160783964293886958e-06,2.159117862211033177e-06,-1.062152460517280835e-05,-2.419285162127104950e-06,0.000000000000000000e+00
-9.471913962005029189e-06,-5.918949671168074699e-06,-1.080571618677043046e-05,-3.736575417715925657e-08,6.567524408331433654e-06,8.672026605630583833e-06,-1.593670579079881333e-06,-3.262286819256885426e-06,-1.544474845502383617e-07,-3.529648560311285054e-06,-8.181922993820095013e-06,-8.064196639963377156e-06,-6.989201342793923910e-06,0.000000000000000000e+00
-1.131285108720530369e-05,-5.325982500953685367e-06,-1.127663426718547529e-05,-6.830827782101168851e-06,-5.271140315861745957e-06,2.610668798352031496e-06,-1.144492061341267913e-05,-8.208001231403066488e-06,-1.575440497596703574e-05,-1.076782447241931720e-05,-1.691706103456168289e-05,-2.209060572671091952e-05,-1.634737584039063041e-05,0.000000000000000000e+00
-1.058000801098648884e-05,-4.421854340428774782e-06,-5.788907782101169008e-06,-2.201209214923325585e-06,-3.209708464179438583e-06,5.546344367132073035e-06,-2.179999835202563505e-06,-2.161047577630270589e-07,-6.908626994735635090e-06,-3.649018777752347744e-06,-5.730893545433736174e-06,-1.695812304875257614e-05,-1.121862594033722257e-05,0.000000000000000000e+00
-9.411579491874564119e-06,-5.416395317006175070e-06,-8.866641738002596523e-06,-1.315238072785536619e-06,-1.709160897230479794e-06,6.114913943694215462e-06,1.824797381551842187e-06,1.981115498588540589e-06,4.075831824216069887e-06,1.939677766079192351e-06,1.886601020828566107e-06,1.320775632867935215e-06,-1.060372565804528992e-06,0.000000000000000000e+00
-5.519270382238490767e-06,1.633670450904132108e-07,-5.850141712062258420e-06,-4.362002861066606454e-06,-9.876583030441740468e-06,-3.198313737697407655e-06,-8.892934007782102182e-06,-4.842080308232241946e-06,-1.469433835660333890e-05,-2.733394950789655415e-06,-2.725097669947354978e-06,-8.971740151064314860e-06,-4.170602856488896108e-06,0.000000000000000000e+00
5.816252140077829767e-06,1.242780683299000962e-05,8.886824098573277981e-06,5.229664065003430133e-06,-9.969456726939795706e-06,-7.823743277637898309e-06,-7.476864655527580978e-06,-1.436516166933695552e-07,-1.552898031128404418e-05,-3.322107159533075267e-06,-2.400672858777751324e-06,-1.880400172579537759e-05,-3.721703639276719363e-06,0.000000000000000000e+00
1.183498342870222907e-05,1.602200981918059443e-05,1.613575504539558475e-05,1.600313414969099871e-05,5.494924266422529934e-06,2.398905639734498521e-06,7.985081785305562366e-06,1.461316313725490241e-05,-2.544234277866786036e-06,7.943457111467152443e-06,8.493512300297552739e-06,2.575130414282446231e-06,9.558994970626385573e-06,0.000000000000000000e+00
9.770367292286574138e-06,1.182662031586175659e-05,1.435413927367055192e-05,1.949364696269168616e-05,2.432096886243992654e-05,1.925583323872740311e-05,2.063479103685053742e-05,2.593317889524681560e-05,-9.466768917372394166e-06,1.857147590295261732e-05,1.639001220416571480e-05,9.790101327534907156e-06,1.257150570382238839e-05,0.000000000000000000e+00
8.175182764934776919e-06,1.189942024567025591e-05,1.349103245136186112e-05,2.251601323414968641e-05,3.366843325703823428e-05,2.387110975051500030e-05,2.280864885328450620e-05,2.535197869840543161e-05,-1.091776185397115748e-05,1.299091823758296744e-05,9.421367260242620250e-06,-1.614295450217440809e-05,7.367511711299336785e-07,0.000000000000000000e+00
4.126381322957279691e-07,1.276949682612345041e-05,1.065386036316471749e-05,2.044213930418859842e-05,3.353185429159991895e-05,1.559784223849851795e-05,1.492917971160448668e-05,1.358149341115434574e-05,-4.922607164110778610e-06,-2.582825699244679671e-06,-1.656117917143510036e-06,-2.875132685282673540e-05,-7.519024568551153009e-06,0.000000000000000000e+00
-9.339472442206448070e-06,8.791332919813842479e-06,4.635439818417635455e-06,1.415189668574044033e-05,3.103883290913253003e-05,1.866260630807965864e-05,1.350851770199130052e-05,8.911415948729686451e-06,-1.212478252689402282e-05,-6.068978640421150138e-06,-4.567830597390706278e-06,-1.947655629205767729e-05,-5.534096057068738921e-06,0.000000000000000000e+00
-8.421211238269619319e-06,5.510639308766312496e-06,3.929791673151747455e-06,1.063393554131380032e-05,2.740947453421836854e-05,2.888670565804532379e-05,1.899368147402151323e-05,1.045813300373846053e-05,-1.524933958800640598e-05,-4.229592108033875264e-06,-3.252287988097961288e-06,-1.658052012359807826e-05,-3.501834634927898057e-06,0.000000000000000000e+00
-6.873117029068429398e-06,2.622125964751662979e-06,3.434088430609593979e-06,2.230171403067061264e-06,1.456376757152667281e-05,1.857267948729687392e-05,9.831330043488210342e-06,1.603365621423671150e-07,-1.177380488441290757e-05,-1.439776426642252227e-05,-6.284037848477911622e-06,-1.917512219729915294e-05,-7.709883079270615804e-06,0.000000000000000000e+00
-1.056970700389104466e-05,-3.796009782558934455e-06,-2.249003450064853928e-06,-7.404192927443351920e-06,-7.512870862897613590e-07,4.243855898374919694e-06,-1.031835495536736321e-06,-7.538597210650796546e-06,-1.382830815747310270e-05,-1.661289568780041048e-05,-6.371632547493703868e-06,-1.829999095445181598e-05,-8.192373394369418551e-06,0.000000000000000000e+00
-1.006054293888761024e-05,-5.603091911192488838e-06,-7.512205525291831093e-06,-6.586842613870452219e-06,-2.421192570382230972e-06,6.695086981002523059e-06,2.559622558937972001e-06,6.265567742427713598e-07,-1.241013020370793951e-05,-3.792805630579079808e-06,1.995920027466251443e-07,-1.266673873197527902e-05,-3.225471511406116265e-06,0.000000000000000000e+00
-5.023350469214915817e-06,-1.311418629739829681e-06,-5.892422282749677361e-06,-4.987214854657817824e-06,2.825260755321592067e-06,9.817868354314493836e-06,7.101760686655984911e-06,7.769491442740519382e-06,-7.848847589837488445e-06,2.272015303273058587e-06,2.775525003433281179e-06,-3.695022879377430970e-06,-1.118393553063245590e-06,0.000000000000000000e+00
1.096919317921729516e-06,-5.117935942626044266e-07,3.623622023346299545e-06,-6.135470052643627466e-06,6.454604669260776983e-07,6.644321840238046420e-06,4.563552053101396038e-06,4.705983630121309137e-06,-7.080219775692357152e-07,-3.351387640192280036e-07,2.640888706797895610e-06,4.859410391394103397e-08,-1.264972889295793198e-06,0.000000000000000000e+00
6.160600091554140337e-06,-3.474066559853472347e-07,7.842931387808036762e-06,-4.645635619134814370e-06,-3.907171714351102075e-06,-2.331679102768946320e-08,-4.272720704966811360e-06,-3.055952874036773923e-06,7.354476630807967563e-06,-1.412183680476083224e-06,5.729412909132525790e-06,-2.455253618677040755e-06,1.816246907759215832e-06,0.000000000000000000e+00
5.084880636301221717e-06,4.558369259174490302e-06,3.015656575875482570e-06,-3.625472634470131553e-06,-2.918340004577698843e-06,-8.756371435111004901e-06,-1.235885942778667915e-05,-5.073615345998320742e-06,3.306819835202565703e-06,-4.558654612039383401e-07,1.279700742046234940e-05,-5.413091783016694645e-07,8.929925319295036701e-06,0.000000000000000000e+00
6.051703730830862867e-06,8.340443031967655245e-06,5.139890765239943230e-06,-7.083249668116290816e-07,-9.333923735408484313e-07,-9.371354854657811394e-06,-1.362796374456397443e-05,2.535539534599832479e-06,-1.529823286793314255e-06,4.618725259784845238e-06,1.890268236667429674e-05,3.382195893797209433e-06,1.291352415503166608e-05,0.000000000000000000e+00
1.574789455252919248e-05,1.061485374227512299e-05,1.781385631647210754e-05,8.599709201190201073e-06,6.866177079423216600e-06,9.731304005493305136e-07,-7.740177010757611105e-06,1.075897104600595129e-05,7.298833833829254273e-06,1.584630809796291410e-05,1.989866653696498007e-05,2.440619501029985697e-06,1.401592291294728356e-05,0.000000000000000000e+00
2.029652497138934424e-05,1.450025644769970680e-05,2.395328677042801076e-05,1.403905354543373457e-05,1.692931525291829691e-05,6.412252625314722703e-06,-4.133576379034105021e-07,1.378782735637445640e-05,8.074979514763105316e-06,1.783626388189516598e-05,1.876966819409475723e-05,-1.474782504005491850e-06,1.378536583199817116e-05,0.000000000000000000e+00
1.872930032043946936e-05,1.409633425650416227e-05,2.184946389105057652e-05,1.257361762874799381e-05,1.762313639734494028e-05,3.992931059739076518e-06,2.460114982833600160e-06,1.324127866178377839e-05,-3.116356369878688208e-06,1.213091008010986220e-05,1.877129031815060668e-05,-2.871751265735864855e-06,1.239896961013199386e-05,0.000000000000000000e+00
1.814214291599909341e-05,1.145909808957046426e-05,2.126628360570686734e-05,1.653990151979857666e-05,1.793635749141680880e-05,7.372439002059973902e-06,7.740140059510185267e-06,1.326332961776150115e-05,1.320800004577709011e-06,1.467024016021972601e-05,1.917357708400091733e-05,9.140016662851929893e-07,1.368306567025254001e-05,0.000000000000000000e+00
1.246923115129321063e-05,1.140743362325475271e-05,1.611680168612191258e-05,1.753414108033874829e-05,1.961536823987183401e-05,1.107974471046006570e-05,1.362792679331654859e-05,1.265377819180590533e-05,4.386860791943238155e-06,1.147844332341496631e-05,1.249853659418631361e-05,4.764360448615265739e-07,1.072704905622949768e-05,0.000000000000000000e+00
4.219596040283826599e-06,9.437138748760208877e-06,7.842931387808036762e-06,8.819295852597847058e-06,1.798916802471962279e-05,8.384840952162972598e-06,1.032121349507896454e-05,1.119053975585564828e-05,-1.157691498741130344e-05,1.795890913252458381e-06,2.185071847104601893e-06,-2.785858754863811366e-06,1.852891741817352363e-06,0.000000000000000000e+00
-1.494519752803837356e-06,2.085520030518047686e-06,5.237573463035015948e-06,1.990760956740670485e-06,1.336005162279698712e-05,6.848832835889225529e-06,4.744196575875486691e-06,1.002813936217288368e-05,-1.321338391393911387e-05,-9.821796017395295434e-07,-9.748258136873415147e-07,-4.440505049210343781e-06,-4.831736737621115292e-06,0.000000000000000000e+00
-6.106427786678866721e-06,-5.943607711909663262e-06,3.146872140077817388e-06,-1.999921451132984702e-06,6.259766472877095956e-06,8.370336626230265713e-06,6.253649961089494122e-06,6.514162020294499070e-06,6.231249347676834716e-07,-2.394275014877546768e-06,-4.541239917601269609e-07,-5.443664751659417484e-06,-3.822476932936595672e-06,0.000000000000000000e+00
-4.695189814602876611e-06,-2.062901776150144915e-06,2.051951154345002930e-06,-2.231707360952165164e-06,7.119303428702228335e-06,9.301514351110098906e-06,7.144625488670175311e-06,8.467246692607002846e-06,3.552218837262532876e-06,3.003157885099563122e-06,5.051365053788053834e-06,1.960917930876632693e-06,2.714045342183569110e-06,0.000000000000000000e+00
4.078325085832006401e-06,1.092131796292057964e-05,9.730977561608294919e-06,6.092761597619590050e-06,1.549796769512475008e-05,9.366783817807284972e-06,6.256711732661936293e-06,1.309164717479209478e-05,3.035739542229345265e-06,1.286612210116731184e-05,1.637541308766308332e-05,1.285468129091325444e-05,9.427684315251394642e-06,0.000000000000000000e+00
1.056943112840467785e-05,1.484546901808194498e-05,1.783718352788585346e-05,1.205057442435339639e-05,9.138851064316784619e-06,6.136670432593276637e-06,3.442943657587548185e-06,5.381687924010071537e-06,2.944428285648891329e-06,7.027833284504460537e-06,1.674201312428473323e-05,1.100069954680705238e-05,1.288145992523079661e-05,0.000000000000000000e+00
1.474869686427101029e-05,1.440749524681468267e-05,2.141645252918287094e-05,1.105023523460745921e-05,-2.515887319752796482e-06,1.599717280842303870e-06,-6.103660105287251021e-06,-2.887420567635614208e-06,1.830145607690549340e-06,-1.138174772259099470e-06,1.420987747310597485e-05,7.495312735179677051e-06,1.543132962844281895e-05,0.000000000000000000e+00
2.328528860151065171e-05,2.205266206912337304e-05,2.697124474708170481e-05,1.612665164110780138e-05,7.132050798809804478e-06,3.008087328908222852e-06,-1.043912865186541398e-05,4.345292993057145103e-06,8.996652510872053959e-06,1.161002185854886306e-05,2.691759732661936345e-05,1.907297495536736418e-05,2.515137186236362539e-05,0.000000000000000000e+00
3.156876987869078696e-05,2.558698124208438684e-05,2.900508599221789110e-05,2.060835420004577176e-05,1.428514648203251048e-05,9.934364568551212541e-07,-1.082185009842069048e-05,1.191507116655222342e-05,7.809606175326164228e-06,2.226381376516364596e-05,3.560893801785305690e-05,2.670120228885328837e-05,3.012590808575570697e-05,0.000000000000000000e+00
3.600556079194324935e-05,2.668015438162813969e-05,2.996004370946821560e-05,1.968578528267337957e-05,5.667924289311063421e-06,-6.772179647516588990e-06,-1.096881513389791809e-05,1.044238232089723023e-05,-3.285095674067273136e-07,1.668732553902494754e-05,3.351153161364156085e-05,2.357341840238040922e-05,2.818525874876020616e-05,0.000000000000000000e+00
3.197933859006639148e-05,3.115265329518578016e-05,3.351452754863812697e-05,2.097280704509040574e-05,3.395235843442511203e-07,-8.840496525520709578e-06,-3.779775481803616262e-06,1.083772446021210109e-05,5.613855802243078256e-06,1.441657844815746843e-05,3.034676758068208032e-05,1.720602830395971878e-05,2.896243460440985854e-05,0.000000000000000000e+00
2.052903341725796714e-05,2.410515041275654711e-05,2.576551950713358533e-05,1.705379528038452662e-05,1.093439473563752225e-06,-6.312392515449754978e-06,1.826328267338063273e-06,9.355585204852368361e-06,8.745546555275808282e-06,1.352808421606774531e-05,2.062862236209659115e-05,9.571318516823072069e-06,2.091736666056305966e-05,0.000000000000000000e+00
1.959017019913024833e-05,1.574490040894179011e-05,1.753538773022048270e-05,1.318968017853055263e-05,8.503303611810490297e-06,1.847741254291605753e-06,4.312486784161134597e-06,6.703170214389258429e-06,2.918746994735640182e-06,1.175380871137559724e-05,1.588066525062943547e-05,1.291626460059510314e-05,1.351358331273365517e-05,0.000000000000000000e+00
2.504970395971619317e-05,2.149139809414816961e-05,2.311788101167314304e-05,1.643163310139619717e-05,1.387176747997254056e-05,1.054888638132296388e-05,8.972503117418172800e-06,1.136064713054093280e-05,-1.652522787823298265e-06,1.545157249256122218e-05,2.003168070954451958e-05,1.240253014877546453e-05,1.769414813153277348e-05,0.000000000000000000e+00
1.795525321583887440e-05,2.548365230945296713e-05,2.154037833981840825e-05,1.261631503318836956e-05,6.993650780498978028e-06,7.418852845044638815e-06,9.352162792401007133e-06,1.278608392767223679e-05,-4.904059565117873050e-06,9.126307447928585058e-06,1.269967997711146894e-05,-5.445504051270297718e-07,1.501296777294575682e-05,0.000000000000000000e+00
