AF3,F7,F3,FC5,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,MARKER
-3.207526667429617e-05,-2.306802991073472e-05,-2.886243577172503e-05,-2.2883526944380868e-05,-1.707338398260471e-05,-1.0546205255207135e-05,-1.0413103593499656e-05,-2.6264584040588998e-05,-2.1093260009155407e-05,-2.8969069672693972e-05,-2.8268685177386122e-05,-3.2700761739528485e-05,-2.8030970432593263e-05,0.0
-2.6030047081712057e-05,-1.8512163335622183e-05,-2.596257180285344e-05,-2.094384485694667e-05,-2.8351164422064536e-05,-1.9773857413595783e-05,-1.9154461432822155e-05,-3.298697547722591e-05,-1.4125069741359576e-05,-2.5912920810254057e-05,-2.380135552758068e-05,-1.835833303730831e-05,-2.348243040512703e-05,0.0
-1.3639407118333707e-05,-8.22506357671473e-06,-1.8722388560311284e-05,-2.0396403135729e-05,-2.7457027461661696e-05,-1.5621268899061565e-05,-2.320824699473564e-05,-2.6642600428778515e-05,-1.1023340494392307e-05,-5.908914030670635e-06,-6.298636964980543e-06,1.0371682856488914e-06,-1.0169667565423054e-05,0.0
-5.032179903868154e-06,-2.6229915587090833e-06,-7.0121284306096e-06,-1.7892505346761274e-05,-3.2535943923094526e-05,-2.2858927539482717e-05,-2.324805002517739e-05,-1.7396949600976575e-05,-9.13719235065232e-06,4.78692874799725e-06,4.770737592126346e-06,1.4342404403753722e-05,6.242637488364999e-06,0.0
-1.8418108491645605e-06,-5.1392859067673724e-06,-2.956109546044102e-06,-1.7895555161364156e-05,-4.49773771480888e-05,-4.016403880979629e-05,-2.67675564476997e-05,-1.9346884136720837e-05,3.63211618677043e-06,-2.8324179720759905e-06,2.3261966399633797e-06,1.0144796978713683e-06,7.702323378347451e-06,0.0
-6.602347699702442e-06,-8.788675936522465e-06,-8.553182334630353e-06,-1.947078440375372e-05,-3.727068139162279e-05,-3.7210958049897e-05,-2.889395680476081e-05,-2.12905183993286e-05,6.114640975051502e-06,-8.583892085145342e-06,5.846720988784737e-08,-1.1418866404211489e-05,-3.5109958434424326e-06,0.0
-9.513117990386808e-06,-6.649297354085598e-06,-8.709183060959794e-06,-1.1268308029297323e-05,-9.146340828564883e-06,-1.1410663080796516e-05,-1.442861701075761e-05,-9.976802914473182e-06,-7.826019775692376e-06,-4.3788048798352015e-06,-1.3722462073701064e-06,-5.218618173495057e-07,-6.173853785000378e-06,0.0
-1.1251045044632632e-05,-8.83212105592431e-06,-1.3198213307392996e-05,-7.74882197756924e-06,4.5916820416571375e-06,2.2625649759670463e-06,-2.005645136186772e-07,-5.212221355001144e-06,-1.451599605859464e-05,-8.606952240787367e-06,-1.386260143739986e-05,-1.0018656415655755e-05,-9.710080271610585e-06,0.0
-1.566429079880979e-05,-1.2762143073167006e-05,-1.955633636835279e-05,-7.712224202334632e-06,7.740282458228435e-06,6.032239285877782e-06,3.018888294804303e-06,-7.765407043564506e-06,-1.5694481963836116e-05,-1.6186961048294803e-05,-2.1480096003662164e-05,-2.7704410588235287e-05,-1.7971963483634693e-05,0.0
-1.329800231174181e-05,-9.379294721904323e-06,-1.1208110583657588e-05,1.4265452552071387e-06,1.9812041950103008e-05,2.3327197528038457e-05,1.109124904554818e-05,9.418369420920158e-08,-2.13472194415198e-05,-8.597456882581827e-06,-1.188036584115358e-05,-9.086803703364612e-06,-1.3870795805294876e-05,0.0
-1.4145628038452728e-05,-1.069204184328984e-05,-8.846230428015564e-06,2.487880737010755e-06,2.15529684962234e-05,2.756101026779584e-05,1.3793262458228428e-05,-9.264605539024944e-07,-2.0425546445410844e-05,-1.0086871641107803e-05,-1.3398673957427326e-05,-1.635223231860836e-06,-1.080331782101167e-05,0.0
-2.404783900205996e-05,-1.758807390402075e-05,-1.9498018339818415e-05,-4.752379130235754e-06,9.41929320668346e-06,1.2625905854886709e-05,4.467106248569467e-06,-1.4084580999465934e-05,-9.252758159761955e-06,-2.702387772030212e-05,-2.8876981698329133e-05,-2.3989964646372167e-05,-2.263501861753261e-05,0.0
-3.00739281528954e-05,-2.0955657753871973e-05,-2.1699523916990924e-05,-9.897416365300985e-06,-4.653962462805383e-08,6.538440260929281e-06,-5.695079880979633e-07,-1.3051336205081252e-05,-8.244054122224764e-06,-2.5526324083314254e-05,-3.041799955138476e-05,-2.6871415294117645e-05,-3.030753074845502e-05,0.0
-2.763994733348592e-05,-2.2698159299610888e-05,-2.1146960596627755e-05,-1.656126127260243e-05,-1.3250994003204388e-05,3.639487113756066e-07,-3.191915339894713e-06,-1.0857266085297933e-05,-2.2806772808422976e-05,-1.317150657816434e-05,-2.233982175326161e-05,-1.6337428111696036e-05,-2.4219907690547036e-05,0.0
-1.9300546303501942e-05,-1.9449168883802545e-05,-1.814504007782101e-05,-1.7662244344243536e-05,-2.3722048020141904e-05,-9.327841876859687e-06,-5.183597747768368e-06,-1.4917792121766995e-05,-1.346163639276722e-05,-1.0710852323186083e-05,-1.3573863355458912e-05,-1.4666575683222702e-05,-1.3417315983825431e-05,0.0
-1.0262148363469896e-05,-1.0360919581902796e-05,-5.357354370946824e-06,-1.0437233550011447e-05,-1.998160542000457e-05,-9.358300961318371e-06,-9.18716227969789e-08,-5.577637196917677e-06,1.542125545433738e-05,-4.4588371847104605e-06,-4.330363790341028e-07,-3.0694661020828543e-06,-1.712345238422214e-06,0.0
-2.854252689402601e-06,-6.177272002746621e-06,-7.808470817120655e-07,-7.478913385214012e-06,-2.3348732181277173e-05,-1.2871248702220184e-05,-5.649153307392998e-07,-3.9093733730067876e-07,1.0978392126344705e-05,5.652362824444952e-06,8.902287562371251e-06,1.3446205186541545e-05,5.508213939116506e-06,0.0
9.11501190203716e-07,-4.687221826504917e-06,-4.412602308690015e-06,-1.050280456397345e-05,-3.490149160448615e-05,-2.373063752803845e-05,-1.0341151961547264e-05,-1.1586522700846877e-05,-6.768806633096816e-06,8.330053838406955e-06,8.147999876401924e-06,1.3737915600823989e-05,5.412021249713897e-06,0.0
-4.309637834744785e-06,-5.71464019073777e-06,-5.476906329442286e-06,-1.4684100384527355e-05,-3.63182707392996e-05,-2.768596720988784e-05,-1.4910846033417256e-05,-1.7133913197528037e-05,-5.154122957198419e-07,3.0723383520256333e-06,9.577606317235187e-08,-4.149013321126098e-07,-2.704809494163421e-06,0.0
-1.6607568734264126e-05,-1.746126112306401e-05,-1.471448204928664e-05,-2.1854214515907527e-05,-3.392540726482032e-05,-2.989642648203249e-05,-1.751335186999313e-05,-1.8614477384603644e-05,2.884505273517969e-06,-1.3742584550240328e-05,-1.4500096191348132e-05,-2.7375426065461203e-05,-2.0782927629510947e-05,0.0
-2.0666165529869527e-05,-2.164725708705272e-05,-2.5064474163424124e-05,-2.240775586633097e-05,-3.083690159304188e-05,-3.0218422517738608e-05,-1.800629709315633e-05,-2.3632644937819485e-05,-1.2073419945067516e-05,-2.409523795376516e-05,-2.6683869974822608e-05,-4.1967429233234154e-05,-2.9893749497215224e-05,0.0
-1.5630444632639044e-05,-8.727617930876628e-06,-1.8853604124513616e-05,-1.270782052185855e-05,-1.9644710638590058e-05,-2.0671675188830392e-05,-1.0818788326848248e-05,-2.3580667684443424e-05,-2.4329102664225215e-05,-1.582478095674067e-05,-2.6860681496910045e-05,-3.2050895761043716e-05,-2.4916159537651637e-05,0.0
-1.6586966720073238e-05,-5.284885766384372e-06,-1.2368639351491572e-05,-6.5715935408560324e-06,-5.34216137788967e-06,-9.719458677042797e-06,-8.312728294804304e-06,-2.0406905091935604e-05,-2.3621440425726704e-05,-1.8469916456855112e-05,-2.7357051457999543e-05,-3.184993969787137e-05,-2.6869023819333177e-05,0.0
-2.330910963607232e-05,-1.4371960875867852e-05,-1.738690570687419e-05,-6.620390574502176e-06,1.7799764065003511e-06,-1.6782603799496396e-06,-7.18599635614557e-06,-1.727251920653086e-05,-1.3651392597848476e-05,-3.17620614648661e-05,-3.2054722723735406e-05,-3.7690630437170973e-05,-3.059610881666285e-05,0.0
-2.9483827603570604e-05,-1.6055752800793468e-05,-2.1173203709468224e-05,-8.679015431448846e-06,1.7617658777752423e-06,1.0456520302128692e-06,3.597396841382465e-07,-1.3590009558251314e-05,-1.564454612039368e-05,-2.5642981341268022e-05,-2.9550163181506065e-05,-2.8438548464179442e-05,-2.795310016021973e-05,0.0
-2.63346625772488e-05,-1.4407186648355833e-05,-2.056232236057069e-05,-7.198330441748686e-06,7.800377203021295e-06,3.4823787869077646e-06,6.6991377248798334e-06,-8.397009425497822e-06,-2.7663390267795832e-05,-1.0807162384985123e-05,-2.08799101029984e-05,-1.81703418814374e-05,-2.6525478500038143e-05,0.0
-1.6251448203250167e-05,-1.6545391038376435e-05,-1.7130306381322954e-05,-1.5470239826047169e-06,1.964632613870452e-05,1.3860223991760132e-05,1.059064939345388e-05,-1.0269984130617192e-07,-1.2190412492561225e-05,-6.1462979858091084e-06,-1.274171371480888e-05,-1.6852783176928356e-05,-2.185326215762569e-05,0.0
-1.1424690592812995e-05,-1.396216772259098e-05,-1.1461794007782101e-05,-6.122558068207846e-07,1.4317925433737704e-05,1.3255393600366224e-05,9.271025845731288e-06,2.0094667277027545e-06,1.2577765854886702e-05,-4.214670830853743e-06,-8.193277862211033e-06,-1.504579922178988e-05,-1.1708750595864802e-05,0.0
-1.1221613595788504e-05,-6.7725875577935435e-06,-7.95542254215305e-06,-6.201041066605633e-06,-7.591161675440597e-06,-6.654694607461657e-06,-2.2167410940718696e-06,-7.642551717402913e-06,6.1588698649576575e-06,-5.618627365529869e-06,-8.736689420920118e-06,-1.8560909713893332e-05,-9.082537488364992e-06,0.0
-1.3967567772945748e-05,-6.853606834515904e-06,-9.032848119325552e-06,-1.5048553229571983e-05,-2.680691158617532e-05,-2.464731092698557e-05,-1.5867649649805447e-05,-1.8348290844586863e-05,-1.2791069352254516e-05,-1.3010085488670172e-05,-1.4495229819180589e-05,-2.893769739528496e-05,-1.5875573601892116e-05,0.0
-8.719940444037531e-06,-7.771825304036006e-06,-6.996090972762648e-06,-1.393537089951934e-05,-2.9217985589379717e-05,-2.3573990807965204e-05,-1.448525978484779e-05,-1.5166652910658424e-05,-6.745978818951703e-06,-6.104247113756008e-06,-8.303582298008697e-06,-1.55611542870222e-05,-8.087019496452274e-06,0.0
5.518994506752126e-06,-3.314590891889825e-06,-4.2073325551232485e-07,-2.818796672007326e-06,-1.2548067594415192e-05,-7.197156397344924e-06,-5.342976150148776e-07,2.453902494850084e-07,8.498720814831774e-06,9.999880402838178e-06,9.468408857862212e-06,5.821219079880982e-06,9.702520570687422e-06,0.0
1.4603977111467236e-06,-6.2547687022201845e-06,-3.5115887678339844e-06,-4.28728240329595e-06,-4.766708670176234e-06,-5.41121226825355e-07,3.980284568551156e-06,3.940500444037536e-06,-3.835432515449758e-06,3.617643208972303e-06,3.881813609521631e-06,-9.436856200503546e-06,1.5917972991531272e-06,0.0
-1.342750068665598e-05,-1.048655817044327e-05,-9.207802204928665e-06,-9.000770872053103e-06,-6.46757205310139e-06,-3.582678374914162e-06,1.483409851224536e-06,-4.738125801480125e-06,-1.5237925680933847e-05,-7.966693801785306e-06,-9.596415170519568e-06,-2.918403063401236e-05,-1.4924334784466312e-05,0.0
-6.297732204165705e-06,-4.770589488059812e-06,-2.0973765758754893e-06,7.250878965438292e-07,1.046093544975968e-05,8.151321304646377e-06,9.624660462348362e-06,-5.279682780193786e-07,-1.4713270130464613e-06,5.018092378118545e-07,1.6984346303501956e-06,-1.8147653293659876e-05,-4.6362976226443854e-06,0.0
7.093577019913033e-06,1.3328626916914663e-06,5.584565732814523e-06,9.9401027191577e-06,2.676117971160449e-05,2.204936641336691e-05,1.7343386596475163e-05,6.6732439169909205e-06,9.997838681620532e-07,1.2600814145113279e-06,5.688859807736325e-06,-1.548984729686427e-05,5.0532072495613055e-06,0.0
7.923038223849933e-07,2.678701701380977e-07,1.8755391180285307e-06,8.296252648203248e-06,2.1099526330968195e-05,1.9419732121767e-05,1.0641168624399177e-05,-1.4147317219806208e-06,-1.2959424481574728e-05,-1.3407534053559167e-05,-9.216838141451133e-06,-2.4848889755092696e-05,-8.836711726558323e-06,0.0
-8.793519066147852e-06,-4.269209326314179e-06,-3.222914526588848e-06,3.23203550011444e-06,1.537595715266652e-05,1.3839917935454343e-05,6.55370357518883e-06,-6.010780975051497e-06,-1.5566075509269854e-05,-1.258143788967727e-05,-9.792692181277177e-06,-1.3054065337605857e-05,-1.3428004060425725e-05,0.0
-1.1055325909819172e-05,-1.0567577447165633e-05,-5.912833592736708e-06,-3.562951435111011e-06,1.3835346422522323e-05,1.0724388725108727e-05,9.626191348134585e-06,-1.776997427328908e-06,-1.2631274653238723e-05,-4.757262728313116e-06,-6.796629050125886e-06,-1.005917175097276e-05,-5.833362201876856e-06,0.0
-1.4456129823758293e-05,-1.8087105680933847e-05,-1.5128540051880675e-05,-1.0699517605859463e-05,-6.456660196841306e-07,2.5352463035019515e-06,2.922442490272373e-06,-6.402972977798122e-06,-1.0151603341725793e-05,-9.511724229800867e-06,-1.707278494392309e-05,-2.849851116044861e-05,-1.5022054341954676e-05,0.0
-1.723004387731746e-05,-2.291773328145265e-05,-2.392435670557717e-05,-1.4865564353398948e-05,-1.6483362851911184e-05,-7.701906939803153e-06,-7.273256845960173e-06,-1.6489710269321735e-05,-2.013487598992902e-06,-1.3528260750743874e-05,-1.9744423263904776e-05,-2.810794332799268e-05,-2.380612643930724e-05,0.0
-1.8115930487525743e-05,-2.0666806419470505e-05,-2.090494077821012e-05,-2.055956821698329e-05,-2.1263626642252224e-05,-1.6960018182650484e-05,-9.42108960402838e-06,-1.857352560921645e-05,-2.6854813778896748e-06,-1.312674274662394e-05,-1.5645315774776837e-05,-1.8299990954451813e-05,-1.5629747840085447e-05,0.0
-1.1068570061799032e-05,-1.1149976885633629e-05,-1.1697982023346305e-05,-1.8470445214007785e-05,-2.01709949187457e-05,-1.8968867324330505e-05,-6.74050859235523e-06,-8.652170487525747e-06,-3.199107196154724e-06,-8.93928977798123e-06,-1.1165009132524603e-05,-1.898388981460288e-05,-5.873060772106504e-06,0.0
2.507651636530179e-07,-6.8665229510948314e-06,-6.170890869001299e-06,-8.88335300984207e-06,-1.776356302128633e-05,-1.3890902815289535e-05,-4.8376175600824e-06,1.555847061875334e-06,7.355903369192037e-06,-8.546705058365777e-07,1.5092828107118454e-07,-4.0094218814373995e-06,-1.3749073914702039e-06,0.0
-5.408902449073007e-06,-1.2692865720607304e-05,-6.151937509727629e-06,-9.299652703135731e-06,-2.1336468757152666e-05,-1.795936623941405e-05,-7.784572698558023e-06,-2.380248580148012e-06,-2.862396937514303e-06,-4.864424628061341e-06,-2.084358667887387e-06,6.553736342412454e-06,-5.892910057221329e-06,0.0
-1.5211046486610204e-05,-1.3062736331731134e-05,-7.815459273670558e-06,-8.43655517051957e-06,-1.8346299940489807e-05,-1.9511329114213777e-05,-5.857187493705654e-06,-5.462657212176699e-06,-2.200922605172808e-05,-1.3710029036392767e-05,-1.5324135211718928e-05,-1.896930429388876e-05,-1.3747119490348664e-05,0.0
-3.3590020370794153e-06,-2.959984782177459e-06,-6.274405369649807e-06,4.930782233920803e-06,4.120029347676821e-06,-7.408193179216659e-08,9.56801768825818e-06,6.4259581963836114e-06,-4.137901052872508e-06,-5.397521167315176e-06,-7.356261849393455e-06,-3.04027319203479e-05,-4.413374882124053e-06,0.0
7.265750995651187e-06,1.2365789135576448e-06,-1.2503072114137516e-06,1.3573956818493933e-05,2.2570937051956976e-05,1.4832013829251552e-05,2.082002821698329e-05,1.5703110389868008e-05,1.9881239642938887e-05,5.710691453421833e-06,5.57044475165942e-06,-7.325196923781184e-06,8.758916093690396e-06,0.0
-6.450775738155177e-06,-1.1168763964293884e-05,-4.351368378728926e-06,3.7642281483176902e-06,1.7821631160448624e-05,6.555845452048529e-06,1.1530613266193636e-05,9.090973733119709e-06,-2.848129553673607e-06,-8.004113160906404e-07,-4.4007518196383606e-06,-6.952674525062923e-07,-2.448295655756463e-06,0.0
-2.0957536873426408e-05,-2.494086681467917e-05,-1.7741187730220494e-05,-1.0519578544289313e-05,4.021692492561233e-06,-2.5804294529640594e-06,-6.460522774090184e-07,-3.618252251468681e-06,-2.9448239986266875e-05,-1.277948393224994e-05,-1.9168569224078738e-05,-1.7186629539940487e-05,-1.738564613870451e-05,0.0
-1.8813455825131605e-05,-2.041905181963836e-05,-2.3960805473411156e-05,-1.1248484234378576e-05,8.020710139620129e-07,3.784530373083141e-07,2.726489109636072e-06,-8.225326982528417e-06,-8.743412556649115e-06,-1.4670416694895857e-05,-2.0907486211947807e-05,-2.4335155303273056e-05,-1.4869367533379108e-05,0.0
-1.2793252964064996e-05,-1.267994960402838e-05,-2.042673294422828e-05,-8.003481496910049e-06,5.407513728542009e-06,4.053849228656448e-06,1.0650353939116505e-05,-9.469364415960932e-07,9.861255971618223e-06,-1.129549509269856e-05,-1.7802740769054702e-05,-2.037437612268253e-05,-1.074224309758144e-05,0.0
-1.37512466239414e-05,-1.9934110351720447e-05,-2.150124261997406e-05,-1.3394028807507436e-05,3.2987345021744183e-06,8.87554877546355e-07,7.795251947814144e-06,3.705815269703212e-06,-7.917331032272829e-06,-1.009907995880064e-05,-1.6376893723964295e-05,-1.3669898434424353e-05,-1.2411109915312424e-05,0.0
-1.690041165026321e-05,-2.0908690057221326e-05,-2.41488811154345e-05,-1.5262040251773866e-05,-3.976371723506516e-06,-3.151899894712743e-06,2.4417443533989467e-06,-2.384973785000381e-06,-1.2900928207827876e-05,-1.0302551920347904e-05,-1.7462094717326616e-05,-9.673465758754863e-06,-1.3325703898680092e-05,0.0
-1.53699763103685e-05,-1.023528099336232e-05,-1.9547588664072638e-05,-8.326761844815747e-06,-4.970666591897452e-06,3.7410173952850203e-07,7.2609728084229795e-06,-1.7848727687495227e-06,3.178413380636304e-06,-7.585522993820096e-06,-1.6980323872739757e-05,-1.1734886019684136e-05,-1.1992748059815364e-05,0.0
-1.1810242572671084e-05,-1.1712415053025095e-05,-1.866552848249027e-05,-1.1286606916914628e-05,-1.07907515724422e-05,-3.1881607095445125e-06,4.960051471732661e-06,-1.2635251667048139e-06,-2.888078228427556e-06,-4.179402357518883e-06,-1.3023963300526436e-05,-5.638138361181047e-06,-1.0817059633783471e-05,0.0
-1.2868303158617524e-05,-1.79743832089723e-05,-2.2205432814526588e-05,-2.170019887846189e-05,-2.9660501437399856e-05,-2.3212833092240776e-05,-1.4266343117418172e-05,-1.958786958419165e-05,-1.849659615014877e-05,-1.2759136736095212e-05,-1.4003726230258638e-05,-3.6301983428702206e-06,-1.20568765194171e-05,0.0
-1.5452384367132063e-05,-1.3795432399481188e-05,-1.728776505836576e-05,-1.9621750226596478e-05,-3.5522470634012356e-05,-3.08986754039826e-05,-2.4834047699702447e-05,-3.139930664682993e-05,-1.6982826724650948e-05,-2.420646929274433e-05,-1.7802740769054702e-05,-1.2423646720073242e-05,-1.3466175762569617e-05,0.0
-1.0353385854886695e-05,-8.796895283436328e-06,-8.989109597924774e-06,-7.4072427420462355e-06,-1.8009405159075296e-05,-1.8635267827878223e-05,-1.5818661304646372e-05,-2.0006837747768368e-05,-1.4018064362554356e-05,-1.793410695811398e-05,-1.463473248798352e-05,-2.640003547722589e-06,-9.540597914091704e-06,0.0
-1.1737169604028302e-06,-6.642252199588002e-06,-6.141731854734115e-06,-2.523776836804785e-07,-2.809076832227047e-06,-1.34905834195468e-05,-8.990910698100252e-06,-1.1269933975738154e-05,-1.4150751032272829e-05,-8.864683392080567e-06,-6.6701033737697405e-06,9.451393124284734e-06,-1.7734199618524422e-06,0.0
1.4147789654383235e-06,-4.7341895231555616e-06,-6.038217354085606e-06,1.959450629434629e-07,-7.421818219272069e-07,-1.3554402453650717e-05,-1.0217150212863353e-05,-1.4286189739833674e-05,-6.493446124971385e-06,-1.131855524834058e-05,-1.4419975417715712e-06,6.571563089951936e-06,1.7002049332417822e-06,0.0
2.96383909361418e-07,-3.084449178301667e-06,-4.198283553826203e-06,4.8057398352025605e-06,5.325566349279019e-06,-1.7271134813457899e-07,-1.3272964522774092e-06,-8.554516253910123e-06,1.52054337834745e-06,-8.885030588235294e-06,-1.1354160952162952e-06,9.321744051270314e-06,7.107944136720867e-07,0.0
3.934110986495774e-06,-1.7059472816052448e-06,-3.11940002594034e-06,8.788797706569004e-06,1.6512294145113306e-05,1.4069086285191123e-05,1.22822781872282e-05,4.754810746929122e-06,-3.1747983520253875e-08,2.9638199725337586e-06,-5.855160402838166e-07,1.5744235005722134e-05,3.1782132402533027e-06,0.0
2.2859498512245447e-06,-5.685285380331118e-06,-7.87669320363165e-06,3.2167864271000205e-06,1.704950474250401e-05,1.2126957042801562e-05,1.1999064316777295e-05,6.961481412985428e-06,-4.317670089265276e-06,6.492023785763329e-06,1.3367009658960872e-06,1.2815786569008928e-05,3.720251410696577e-06,0.0
-4.331711421377882e-06,-6.863000373846032e-06,-8.932249520103762e-06,2.5138041611352688e-06,1.1755704042114908e-05,6.335379697871372e-06,6.5935066056305785e-06,4.343717924773022e-06,2.821344609750538e-07,8.15156058594643e-07,-2.659576012817566e-07,5.330173215838866e-06,5.290971114671579e-07,0.0
6.360733943694218e-06,3.999453669031819e-06,3.3087046692606965e-06,1.2899947791256577e-05,1.5410557157244227e-05,1.1609152607003896e-05,1.2498133083085372e-05,1.1675660787365529e-05,8.84113802700847e-06,5.48822877546349e-06,2.3365660791943353e-07,8.739943836118106e-06,6.760245769436182e-06,0.0
1.964314680704968e-05,1.0014841417563138e-05,1.088275862516212e-05,1.3660876534676123e-05,1.727167319295034e-05,1.5497762389562835e-05,1.8845185552758068e-05,1.6775731891355763e-05,6.181697679102772e-06,1.6592371956969555e-05,4.66854377660792e-06,2.0489391078049894e-05,1.3734979185168232e-05,0.0
1.0952039963378357e-05,5.463671612115667e-06,2.675954059662772e-06,1.5378634882124035e-06,1.4266921492332416e-06,1.344441144426648e-06,8.358617917143512e-06,3.530982690165561e-06,1.987086829938203e-06,1.2665363099107344e-05,5.236287196154727e-06,2.3114784806591895e-05,1.0302579728389414e-05,0.0
3.1394618677042884e-06,5.38734910505837e-06,-3.609271465629056e-06,-5.3897903822385e-06,-1.7126194515907523e-05,-1.887894050354772e-05,-8.335691581597619e-06,-1.2783574596780344e-05,7.512844591439691e-06,-6.546459510185398e-06,-1.1062178622110307e-06,8.49847243762875e-06,3.3935016403448566e-06,0.0
1.3493445571068903e-05,7.4386632562752765e-06,9.832732814526554e-07,-5.237299652094302e-06,-2.2838837376974128e-05,-2.6358821387045085e-05,-1.3736656635385672e-05,-1.5905359935912107e-05,4.881939011215384e-06,-1.7094445996795603e-05,-4.147700466926069e-06,-2.0160673838406938e-06,2.0391696482795483e-06,0.0
1.996247802700848e-05,6.895012167544065e-06,6.014661193255508e-06,-1.885553403524836e-06,-2.0265689668116263e-05,-2.4048282265964743e-05,-1.04161653650721e-05,-1.2109445371175707e-05,-5.543238361181045e-06,-6.574945584802015e-06,6.989803300526437e-06,1.0425381785305563e-05,1.2032521269550623e-05,0.0
1.5485954657816444e-05,8.414417154192421e-06,5.941763657587545e-06,4.906383717097732e-06,-1.3791846706340116e-05,-1.7689585777065688e-05,-6.105190991073472e-06,-6.124185891508354e-06,-3.498722256809336e-06,3.8265410894941616e-06,1.2565043680476083e-05,1.8372869961089495e-05,1.8336959595635925e-05,0.0
1.5297593385214018e-05,7.362340749217981e-06,6.937543994811929e-06,9.301166559853511e-06,-2.9128768459601663e-06,-8.177648830395966e-06,8.297216205081252e-07,2.3780327061875337e-06,3.9342005493248165e-07,4.2077118974593695e-06,5.885136818493936e-06,9.880855678645002e-06,1.2006564512092777e-05,0.0
1.4888496246280624e-05,1.2060499107347255e-06,5.76826752269779e-06,7.3736837308308515e-06,7.589135069810034e-06,-2.3889723506523176e-06,5.633641217669947e-06,4.715434039826047e-06,-9.332655509269854e-06,3.1998474479285854e-06,6.754595312428474e-06,5.916835271229116e-06,1.001247479209583e-05,0.0
8.083945273517976e-06,-2.458604620431827e-06,1.1713489234760016e-06,5.589542188143738e-06,1.2828304184023811e-05,-7.362032501710745e-09,3.3250654520485237e-06,3.981718730449382e-07,-1.1619717138933391e-05,2.674889787136643e-06,8.30696803387503e-06,1.0360557248798352e-05,1.249210856336309e-05,0.0
2.489026848249036e-06,-8.487868177309794e-07,2.0461193514915656e-06,7.305062902265962e-06,1.4683957061112388e-05,3.1748870771343613e-06,5.601492616159304e-06,1.77005634851606e-06,3.283992021057452e-06,4.131749031815058e-06,1.0009212863355472e-06,6.804931421377891e-06,5.79068453498131e-06,0.0
1.90186944380866e-06,2.584551807431148e-06,4.6048228534370895e-06,7.517025017166397e-06,1.420137804989701e-05,3.5752064728770944e-06,7.380381899748228e-06,4.550051869993133e-06,7.661225383382927e-06,5.218289306477453e-06,-1.6285418081940936e-06,-5.080647347219042e-06,-8.725677912565775e-07,0.0
7.527690890363936e-06,8.859436079957278e-06,7.558630998702979e-06,1.183708740215152e-05,1.411943067063402e-05,-1.0009083588921892e-06,-3.663428162050813e-06,1.9307133134966047e-06,3.044299972533762e-06,4.6065169420920095e-06,6.068436836804761e-06,6.155901121538321e-08,5.694491845578702e-06,0.0
1.824515298695355e-05,1.3295535028610668e-05,1.418210108949416e-05,1.8182226683451588e-05,1.40156306569009e-05,-3.61458789196612e-06,-7.515136800183109e-06,2.5260891248950942e-06,8.013629764248113e-06,1.1793146623941403e-05,1.7606605246051726e-05,2.4001260343327997e-05,2.006690113679713e-05,0.0
2.5394051911192505e-05,1.288691606775006e-05,1.972085584954604e-05,1.5810995829709312e-05,1.457469388876174e-05,4.69830290684373e-07,3.9603830533302815e-06,1.0284875492484932e-05,6.897920347905702e-06,2.3572816717784382e-05,3.0101826848249027e-05,3.589980401922637e-05,2.919757228961624e-05,0.0
2.329411803616389e-05,1.3798089382772568e-05,1.9678575278858615e-05,1.1981953595788507e-05,1.2844693659876408e-05,-3.927154955366774e-08,5.812754854657816e-06,1.1292919194323644e-05,4.264161290913254e-06,1.886447552758068e-05,2.764106465552758e-05,1.975687381551843e-05,2.5097931479362176e-05,0.0
2.020823062485696e-05,1.3276747949950411e-05,1.5437396653696493e-05,9.476530899519339e-06,-3.98002829022652e-07,-9.343796635385666e-06,-3.821109398031586e-06,1.4931108415350613e-07,1.227672405584802e-05,5.645580425726709e-06,1.4620274859235523e-05,6.104826427100024e-06,1.991268746013581e-05,0.0
1.704434987411308e-05,1.1258311186388957e-05,1.0863805265888451e-05,2.742540256351565e-06,-1.7504973513389785e-05,-1.8010131380178528e-05,-7.512075028610666e-06,-8.100896588082703e-06,8.174851201647977e-06,8.2600789654383e-07,1.3648622549782557e-05,1.144150639505608e-05,1.883624545967804e-05,0.0
6.332774067292296e-06,8.038675580987262e-06,5.5072943450064806e-06,-3.5217789379720775e-06,-2.513882715495536e-05,-2.3748042719157696e-05,-9.54356046692607e-06,-1.1043124142824444e-05,-7.3951447837033635e-06,-5.641687521171894e-06,6.761083808651866e-06,6.020554529640652e-06,8.592487472343024e-06,0.0
5.450796520943088e-07,4.594769224078741e-06,5.6355940077820976e-06,2.1981483497367795e-06,-1.2979657125200266e-05,-1.7033990244907297e-05,-5.9980289860379936e-06,-8.51041434195468e-06,-6.927174593728538e-06,-7.942277166399633e-06,-7.963921675440594e-07,-9.383594644083297e-07,4.373750951400017e-06,0.0
4.225482330052652e-06,1.288243379873354e-06,3.773790946822305e-06,7.587170753032726e-06,6.991829727626466e-06,-2.790742178988321e-06,3.201063703364614e-06,-1.2556498252841987e-06,2.182549988555736e-06,2.4795567040512684e-06,1.1152173627832456e-05,7.436970652323189e-06,1.4686218002594036e-05,0.0
